2025-05-06 10:12:17,426 - trading_system.profit_reward - DEBUG - [profit_reward.py:95] - Phần thưởng: cơ bản=-0.0023, liên tiếp=0.0000, drawdown=-0.0128, tổng=-0.0151
2025-05-06 10:12:17,975 - trading_system.profit_reward - DEBUG - [profit_reward.py:95] - Phần thưởng: cơ bản=-0.0024, liên tiếp=0.0000, drawdown=-0.0140, tổng=-0.0164
2025-05-06 10:12:18,493 - trading_system.profit_reward - DEBUG - [profit_reward.py:95] - Phần thưởng: cơ bản=0.0015, liên tiếp=0.0000, drawdown=-0.0133, tổng=-0.0118
2025-05-06 10:12:19,040 - trading_system.profit_reward - DEBUG - [profit_reward.py:95] - Phần thưởng: cơ bản=-0.0117, liên tiếp=0.0000, drawdown=-0.0189, tổng=-0.0306
2025-05-06 10:12:19,560 - trading_system.profit_reward - DEBUG - [profit_reward.py:95] - Phần thưởng: cơ bản=0.0025, liên tiếp=0.0000, drawdown=-0.0177, tổng=-0.0152
2025-05-06 10:12:20,080 - trading_system.profit_reward - DEBUG - [profit_reward.py:95] - Phần thưởng: cơ bản=0.0005, liên tiếp=0.0001, drawdown=-0.0175, tổng=-0.0169
2025-05-06 10:12:20,631 - trading_system.profit_reward - DEBUG - [profit_reward.py:95] - Phần thưởng: cơ bản=-0.0037, liên tiếp=0.0000, drawdown=-0.0193, tổng=-0.0230
2025-05-06 10:12:21,158 - trading_system.profit_reward - DEBUG - [profit_reward.py:95] - Phần thưởng: cơ bản=0.0016, liên tiếp=0.0000, drawdown=-0.0185, tổng=-0.0169
2025-05-06 10:12:21,691 - trading_system.profit_reward - DEBUG - [profit_reward.py:95] - Phần thưởng: cơ bản=0.0076, liên tiếp=0.0008, drawdown=-0.0149, tổng=-0.0065
2025-05-06 10:12:22,248 - trading_system.profit_reward - DEBUG - [profit_reward.py:95] - Phần thưởng: cơ bản=0.0086, liên tiếp=0.0017, drawdown=-0.0107, tổng=-0.0003
2025-05-06 10:12:22,770 - trading_system.profit_reward - DEBUG - [profit_reward.py:95] - Phần thưởng: cơ bản=-0.0045, liên tiếp=0.0000, drawdown=-0.0129, tổng=-0.0174
2025-05-06 10:12:23,304 - trading_system.profit_reward - DEBUG - [profit_reward.py:95] - Phần thưởng: cơ bản=-0.0016, liên tiếp=0.0000, drawdown=-0.0136, tổng=-0.0152
2025-05-06 10:12:23,836 - trading_system.profit_reward - DEBUG - [profit_reward.py:95] - Phần thưởng: cơ bản=0.0062, liên tiếp=0.0000, drawdown=-0.0106, tổng=-0.0045
2025-05-06 10:12:24,372 - trading_system.profit_reward - DEBUG - [profit_reward.py:95] - Phần thưởng: cơ bản=0.0045, liên tiếp=0.0004, drawdown=-0.0084, tổng=-0.0035
